sentiment,text
2.0,Dòng Note hát Mobile _ Karaoke rất hay
2.0,Vẫn thích iphone hơn xài sướng chắc chắc giá _ trị sao sao ấy tích_cực
2.0,Quá thông _ minh  like to cho samsung
2.0,cái này sony _ z _  p với huawei _ p _  có làm rùi samsung đúng là biết lắng _ nghe ng tiêu _ dùng like cho a sam
2.0,Nâng lên cho cao xong tìm cách hạ xuống chỉ có _ thể là Sam sung
2.0,đây là chế _ độ tiết _ kiệm pin khi mà đi du _ lịch chụp hình nhiều nghe nhạc nhiều chơi game nhiều đến chiều thì lại chỉ cần nghe gọi hạ độ _ phân _ giải xuống bằng iphone _ s _ plus để xử _ lý nhẹ _ nhàng tiết _ kiệm pin là rất hợp _ lý
2.0,samsung thật tuyệt _ vời mình là fan samsung yêu samsung nhất samsung _ not _  thật không_thể chê được không có đối _ thủ
2.0,samsung là vô _ địch không có đối _ thủ
2.0,Quá tuyệt _ vời
2.0,Mình thich phiên _ bản  sim đó
2.0,samsung đang mạnh lên chúc _ mừng samsung
2.0,đẹp thế cho mình lấy luôn
2.0,Ngon_Bổ_Rẻ_Làm  cái mới được
2.0,con iphone chạy android đây sao Đẹp mà ngon quá
2.0,Quá đẹp Ước ji nó mang hiệu của việt_nam
2.0,Con này quá ổn mà giá hạt _ dẻ thế nhỉ Dự là sẽ hot
2.0,Kiểu_dáng hoàn _ hảo quá
2.0,Hàng điện _ tử thì khó nói trước không phải tôi nói ra để bênh _ vực asus Vì tôi đã từng xài  con zen _  hàng _ xách tay nha chứ không được hàng chính hãng đâu Vậy _ mà xài ngon _ lành cành đào cả gần  năm chỉ vì gây _ lộn với bx nên vung tay đập nát tươm cái đt luôn À trong thời _ gian đó tôi có giới _ thiệu cho thằng bạn _ thân cũng mua  con zen xài đến bây _ giờ chả thấy nó nói máy bị gì hết Trải _ nghiệm của riêng bản _ thân thôi có _ thể tôi không bị xiu như bạn
2.0,thiết _ kế khá đẹp
2.0,Con này đẹp thật
2.0,Không biết các bạn thấy sao đối _ với Zenfone_Zenfone _  là một đột _ phá mới cho dòng smartphone của hãng rồi mọi người đơn _ giản là đang quen với giá _ thành thấp của các dòng Zenfone nên khi hãng công _ bố giá thì phản _ ứng có _ vẻ tiêu _ cực với cấu _ hình hình _ thức như _ vậy là giá hợp _ lý thậm chỉ là rẻ hơn một _ chút so với các smartphone của các hãng khác rồi mình mới mua  chiếc SS _ A   giá   tr nếu so _ sánh với Zenfone _  thì từ màn _ hình cấu _ hình đều không bằng Zenfone  Còn vấn _ đề máy lỗi thì không _ thể tránh khỏi được không phải chỉ smartphone của ASUS đều bị Iphone Galaxy_Sony _ Z đều có mình từng dùng song _ song Sony Z và Zenfone _  trong khi ZF dùng hơn  năm vẫn mượt _ mà thì Z phải đi bảo _ hành  lần vì lỗi loa và cảm _ ứng rồi Tóm _ lại với tầm giá _ như_vậy _ thì Zen là lựa _ chọn tốt
2.0,Zenfone _  thay _ đổi hoàn _ toàn thiết _ kế trải _ nghiệm người dùng cũng tốt hơn camera quá bá cầm mà phát thèm Đang đợi bản  inch về rồi múc
2.0,con này nhìn thấy đẹp hơn con S của anh Sam mới ra
2.0,Mấy con Zenfone đời cũ dùng chip Intel nên kém hơn còn con Zenfone _  và thế _ hệ Zen mới dùng chip Qualcomm hết rồi thiết _ kế cũng đẹp hơn thay _ đổi toàn _ diện so với bản cũ Rất ủng _ hộ Zenfone _ 
2.0,đang xài zen  thấy ok
2.0,Trước _ kia mình thường mang theo cuốn sổ _ tay nhỏ để ghi _ chép ý _ tưởng thông _ tin khách _ hàng vẽ sơ _ đồ từ khi dùng máy Note của Samsung thì không cần nữa Mình thấy dòng Note của Samsung phục _ vụ rất tốt cho công _ việc cho những người thích sáng _ tạo và rất phù _ hợp với xu _ hướng phát _ triển của thời _ đại đòi _ hỏi cao sự tương _ tác về hình _ ảnh và trải _ nghiệm người dùng Thực _ sự đây là kỷ _ nguyên của Samsung
2.0,Kết quá đi
2.0,Chức _ năng Always _ On _ Display là đỡ tốn pin bạn nhé thay _ vì mình phải sử _ dụng nhiều thao _ tác để xem giờ đọc tin nhắn xem facebook Zalo_Ing hay cuộc _ gọi lỡ_thì _ giờ chỉ cần  clink là xong
2.0,Note _  quá đẹp quá hoàn _ hảo Tuyệt _ vời
2.0,Mình thấy càng ngày Samsung làm ra những sản _ phẩm đáng xem hơn Cảm _ nhận như _ vậy
2.0,Chuẩn đó dùng android dòng s và note thì quá là ngon và tiện _ dụng hữu _ ích ifan còn biết chê _ bai gì được nữa
2.0,note _  trên cả tuyệt _ vời
2.0,iPhone _ s _ plus vẫn thấy đẹp hơn
2.0,S quá đẹp
2.0,S cả năm rồi mà quá đỉnh lên IOS trải _ nghiệm D touch quá đỉnh
2.0,Em từng dùng s _  s se và giờ em đang dùng s _ plus Em nghĩ iphone đủ đáp _ ứng nhu _ cầu của một người bình _ thường và bền hơn theo thời _ gian đỡ bị đơ hơn chứ không phải rớt hay ngụp _ lặn dưới nước ạ
2.0,Note _  quá tuyệt _ vời
2.0,s đẹp và gọn _ gàng trong sử _ dụng  người dùng a pro và s cho _ hay Sam seeder ghê thặc
2.0,Quá đẹp Dù biết ảnh có qua chỉnh _ sửa nhưng phải nói là quá sắc nét
2.0,Đẹp mê _ ly
2.0,Note _  của mình còn chưa chịu hóng đây nè Nhưng chắc _ chắn sẽ lên Note _  thôi
2.0,Thật _ sự rất đẹp Nhưng Note _  còn quá tốt Chờ Note _  sẽ mua
2.0,Android tuyệt _ vời Samsung vô đối
2.0,Được bạn ban _ đêm mở còn nhậy hơn ban _ ngày
2.0,Quá hoàn _ hảo quá đẹp quá hiện _ đại và sang _ trọng muốn mua mà phải dành tiền chăm con lương chục củ bao _ giờ mới mua nổi thèm nhỏ dãi
2.0,Có cảm _ giác con Note _  đã đẹp con Note _  này còn đẹp hơn cả Note _  và S  _ edge nữa nhất _ là bản màu xanh Nhưng _ mà hình _ như chỉ có sim thì _ phải
2.0,Galaxy và Note đang lên _ ngôi Từ khi chuyển qua xài Samsung rất hài _ lòng
2.0,Màu xanh Coral đẹp quá
2.0,Dùng táo chẳng _ nhẽ khen samsung nhưng phải nói quá đẹp và công nghê cao
2.0,Smart phone dùng càng _ ngày _ càng sướng và càng to ra To dùng rất thích mỗi _ tội phải mua thêm cái túi đeo
2.0,Note _  có Corning _ Gorilla _ Glass _  không trầy rớt  met  thì không bể
2.0,Note _  xài vẫn ngon 
2.0,Em đẹp lung _ linh huyền _ ảo Em làm mê _ đắm nhiều người Anh sẽ cưới em Anh sẽ nhìn em đắm _ đuối và em hãy bảo _ lưu ánh mắt của anh vào trong trái _ tim e nhé
2.0,Chờ Note _  như chờ người _ yêu lâu ngày không gặp Đợi em về anh sẽ cưới em
2.0,Day la điện_thoại ma toi cho doi
2.0,note cang ngay cang đẹp
2.0,Đang chờ _ mong em nó Hi _ vọng e nó có _ thể tuỳ chọn sim hoặc sim thẻ nhớ như con S Sedge
2.0,Mình cũng mong là vậy Samsung bây _ giờ thiết _ kế đẹp thật dòng note có nhiều tính _ năng tuyệt _ vời
2.0,Quá khủng
2.0,Sạc không dây dễ quá mà
2.0,Tuyệt _ vời note
2.0,Đã dùng qua  đời note bút cực tiện cho việc ghi _ chú share thông _ tin
2.0,Ngày _ xưa mình hay đợi iphone mới ra mua bây giơ iphone không còn thu vi nữa đang xài s _  _ edge rất thích mà giờ thấy NOTE  ngon quá chất phải đổi nữa quá
2.0,Gom lúa thôi yêu e quá
2.0,Mình dùng Note và vẫn hài _ lòng với lựa _ chọn của mình
2.0,Đang cm bằng Note _  dùng được hơnb  năm Nhìn _ chung là hài _ lòng
2.0,Note _  của mình vẫn thấy ổn
2.0,Mình vẫn đang dùng con Note thấy hài _ lòng và chưa muốn đổi tiền dư mình đi làm từ _ thiện
2.0,Note _  Note _  Note _  đã và đang sử _ dụng và sẽ không bao _ giờ ngừng sử _ dụng
2.0,nhìn Note _  và Note _  tỉ _ lệ đẹp
2.0,mình đang hài _ lòng với con note _  của mình
2.0,Đang dùng note _  và không có ý _ định đổi
2.0,Vẫn đang dung Note _  bao _ nhiêu năm vẫn chạy tốt
2.0,Vẫn dùng Not _  vẫn ok
2.0,mình đang dùng note _  tuyệt nhưng hơi cô _ đơn
2.0,Note _  của mình đang đầy _ đủ tính _ năng của Note _  và sắp tới sẽ là note _  tích_cực
2.0,Sẽ dừng lại ở Note _  vì có cổng hồng _ ngoại Mấy thứ khác không quan _ trọng bằng
2.0,thích note _  nhưng chưa có tiền mua
2.0,Tôi dùng note _  và cảm _ thấy rất hài _ lòng
2.0,Note _  vẫn còn quá tốt D
2.0,mình đang dùng note _  xách tay mỹ viết trả _ lời cho bạn đây Theo đánh _ giá là rất ổn _ định
2.0,Mình dùng note _  từ khi mở bán nói _ chung là hài _ lòng Hơi buồn vì bỏ mất cổng hồng _ ngoại và không có thẻ nhớ mở _ rộng
2.0,Đang dùng Note _  _ Dual thấy rất tiện _ dụng vì cây _ viết rất tiện _ dụng cho việc đánh _ dấu và noted các file pdf và file hình Chắc sẽ ổn _ định với e nó thêm  năm nữa
2.0,Mình thích sự mạnh _ mẽ và tốc _ độ xử _ lý nhanh của các dòng Note_Nhưng giá bán của máy cũ bị hạ quá thấp so với giá _ trị thực sử _ dụng Vẫn Vote cho dòng Note của Samsung Một lời chia _ sẻ của người đang dùng Note _ 
2.0,Dong không la ok minh dung doi không ma qua ben cam _ on samsung không
2.0,Dùng_Note _  brand new được  tháng thật _ sự rất hài _ lòng về dòng Note
2.0,Đang dùng Note và đó là một sai _ lầm khủng _ khiếp vì sẽ chẳng bao _ giờ đổi sang dùng thứ khác
2.0,note _  dùng  năm nay rồi vẫn chạy tôt chỉ mới thay kính vì xướt thôi
2.0,note _  vẫn đẹp không tỳ vết nhưng cho vợ dùng rồi
2.0,Note tích_cực ai đang dung diem danh nhe Note dung cho cong _ viec thi khoi noi
2.0,bạn xui hay _ sao chứ nhà mình dùng con plasma hơn  năm nay còn phà phà còn con smart _ tv thì cũng hơn  năm rồi
2.0,Ráng thêm tiền mua smart _ Sony Cách đây năm mình xài con Sony _ W  C full _ HD Màn_ảnh đẹp bền không bị bảo _ hanh gì Cứ_Sony mà quốc bạn nhé
2.0,Nhà mình xài đồ samsung thấy rất bền còn khoản bảo _ hành của nó thấy giờ là  năm hết hỗ _ trợ   nên cũng yên _ tâm phần _ nào
2.0,Thích mấy thiết _ kế của samsung ấy đẹp hợp xu _ hướng
2.0,Ở nhà anh _ trai dùng con J công _ ty mình dùng chiếc J chất _ lượng không gì để chê cả Bạn có _ thể cố _ gắng đầu _ tư thêm chút nữa để mua được màn  xem đã mắt hơn nhiều Màn _ hình_phẳng mà chỉ có  trông buồn _ cười lắm
2.0,ti _ vi samsung rất tốt bạn ra siêu _ thị đi nhìn xem nó rất đẹp
2.0,Tivi giờ mua nhất _ định phải mua Samsung Model _ j _   inch màn _ hình cong xem rất sắc nét màn _ hình  tỷ màu kiểu _ dáng nhìn rất sang chảnh Bác cố thêm chút mua con này ngon hơn con j _  nhiều
2.0,Em đồng _ ý với bác luôn đó thời này samsung nó ăn _ đứt các hãng khác luôn rồi à từ thiết _ kế đến tiện _ ích tính _ năng
2.0,rat tốt mua di bạn nhà tôi mua smart cua sam _ sung  năm rồi
2.0,Đang dùng TV _ SS được  năm một androi _ box Rất hài _ lòng
2.0,Nhà tôi xài con Samsung thường cũng gần  năm rồi vẫn thấy ngon nên yên _ tâm về chất _ lượng lắm
2.0,mình xài con j rất tuyệt vào mạng mạnh hơn iphone _ 
2.0,Công _ nhận VN chuộng i _ Phone không thua bất _ cứ nước nào Mà tính ra iphone là chiếc đt đẹp và bền
2.0,Mình thích màu đen mới của iphone _ 
2.0,Ngon
2.0,Đẹp à
2.0,Xiaomi _ Mi  dưới tr có LTE bền vô đối Lấy  màn _ hình của Mi và Bphone đập vào nhau đến khi bể thì Bphone nứt Mi không xi nhê gì Thả từ độ cao m xuống nền gạch vài lần Bphone vỡ mi chỉ bật nắp lưng Quá khủng cho hàng hạt rẻ mà chất Đã dùng hơn  năm từ lúc giá  củ và rất hài _ lòng
2.0,Vote cho wiko _ u _ feel máy chạy nhanh Cảm _ biến vân mượt camera ổn xài được  tháng Thấy ok lắm
2.0,Thiết _ kế của Obi nhìn nổi _ bật thật trông nổi hơn hẳn mấy con còn lại
2.0,Obi hỗ _ trợ G xài Cyanogen bảo _ mật tốt nghe nhạc hay chụp hinh đẹp Có tiền mình sẽ mua
2.0,Giá thì mình chỉ kết con Obi và con cuối cấu _ hình cũng tốt nhất Nhất _ là con Obi nghe nhạc rất hay
2.0,Con _ Obi xài hệ _ điều _ hành Cyanogen bảo _ mật tốt hơn mấy con android trên
2.0,Nếu mình có  triệu mình sẽ mua Obi _ MV  con này giá đúng _ ra chỉ có   triệu thôi Bạn mình cũng mới mua  con tuần trước Khá đẹp
2.0,Nếu lựa _ chọn thì mình chọn của Obi _ MV  mình đã trải _ nghiệm em này rất kết kiểu _ dáng đẹp và cấu _ hình chơi game khá tốt
2.0,Hỗ _ trợ G giá tốt chỉ kết em Obi _ MV  kiểu _ dáng nhìn sang và hệ _ điều _ hành bảo _ mật ngon hơn
2.0,Đám này thì thích Obi nhất thương _ hiệu Mỹ giá _ cả rẻ và hợp _ lý
2.0,Quá hay Từ ngày đi du _ lịch Nhật thấy mê cây _ bút này Chỉ việc đưa máy chụp biển _ hiệu biển _ báo bảng giá rồi dùng bút khoanh chữ dịch nhanh không cần nhờ phiên _ dịch
2.0,cái hay của cây _ bút samsung là không cần sạc mà vẫn xài dược mọi lúc mọi nơi cái mà kẻ bắt _ chước không _ thể đu theo được vẫn còn phải cắm cây _ bút vào máy để sạc nhìn lặc lìa lặc lọi sơ _ sẩy là gãy hư cổng hư bút ngay
2.0,Đăng _ ký rồi nhe chờ em về là cưới thôi
2.0,nhìn hấp _ dẫn quá đi
2.0,Note _  hon han iphone _  ay
2.0,Tớ dùng bon  chạy ngon đúng chất dâu Mới dùng được mấy năm Cảm _ giác mượt dễ _ chịu thật như đang dùng một chiếc đi động
2.0,trên BB có mà bạn Tôi vẫn sử _ dụng nó trên Q và thấy rất ổn
2.0,Tivi_Hàn thì chọn SS nếu so _ sánh sp cùng phân khúc mới thấy SS đag tiền hơn LG Hình _ ảnh không nói vì mỗi hãng có  cộng _ nghệ_thuật _ toán riêng nhưng về cấu _ trúc thiết _ kế vật _ liệu thiết _ kế thì SS lúc _ nào cũng chu _ đáo hơn
2.0,Dòng tivi OLED chất quá đúng đắng _ cấp là dòng tivi cao _ cấp
2.0,Phải sắm ngay iem LG thôi
2.0,Với màn _ hình cỡ lớn thì các gia _ đình có_điều _ kiện chẳng khác _ nào sắm một rạp xem phim tại _ gia rồi em có tiền em cũng sắm mấy quả này xem cho nó bõ D
